,serum,virus,replicate,concentration,fraction infectivity
159,23C_d102,G446V,1,0.0002058,1.081
160,23C_d102,G446V,1,6.86E-05,1.054
161,23C_d102,G446V,2,0.05,0.03035
162,23C_d102,G446V,2,0.01667,0.04688
163,23C_d102,G446V,2,0.005556,0.453
164,23C_d102,G446V,2,0.001852,0.7262
165,23C_d102,G446V,2,0.0006173,0.8473
166,23C_d102,G446V,2,0.0002058,0.9761
167,23C_d102,G446V,2,6.86E-05,1.041
168,23C_d26,E484Q,1,0.05,0.5272
169,23C_d26,E484Q,1,0.01667,0.9562
170,23C_d26,E484Q,1,0.005556,1.053
171,23C_d26,E484Q,1,0.001852,1.084
172,23C_d26,E484Q,1,0.0006173,1.006
173,23C_d26,E484Q,1,0.0002058,0.9092
174,23C_d26,E484Q,1,6.86E-05,1.004
175,23C_d26,E484Q,2,0.05,0.4642
176,23C_d26,E484Q,2,0.01667,0.9526
177,23C_d26,E484Q,2,0.005556,1.211
178,23C_d26,E484Q,2,0.001852,1.008
179,23C_d26,E484Q,2,0.0006173,0.8729
180,23C_d26,E484Q,2,0.0002058,0.9182
181,23C_d26,E484Q,2,6.86E-05,0.9637
182,23C_d102,E484Q,1,0.05,0.3086
183,23C_d102,E484Q,1,0.01667,0.7775
184,23C_d102,E484Q,1,0.005556,0.9419
185,23C_d102,E484Q,1,0.001852,0.9903
186,23C_d102,E484Q,1,0.0006173,0.929
187,23C_d102,E484Q,1,0.0002058,0.8478
188,23C_d102,E484Q,1,6.86E-05,0.9062
189,23C_d102,E484Q,2,0.05,0.3328
190,23C_d102,E484Q,2,0.01667,0.7426
191,23C_d102,E484Q,2,0.005556,1.094
192,23C_d102,E484Q,2,0.001852,1.093
193,23C_d102,E484Q,2,0.0006173,0.9897
194,23C_d102,E484Q,2,0.0002058,1.053
195,23C_d102,E484Q,2,6.86E-05,1.163
196,1C_d26,E484Q,1,0.025,0.1567
197,1C_d26,E484Q,1,0.008333,0.6616
198,1C_d26,E484Q,1,0.002778,0.9931
199,1C_d26,E484Q,1,0.0009259,1.327
200,1C_d26,E484Q,1,0.0003086,1.259
201,1C_d26,E484Q,1,0.0001029,0.997
202,1C_d26,E484Q,1,3.43E-05,1.057
203,1C_d26,E484Q,2,0.025,0.2151
204,1C_d26,E484Q,2,0.008333,0.6778
205,1C_d26,E484Q,2,0.002778,0.9548
206,1C_d26,E484Q,2,0.0009259,1.238
207,1C_d26,E484Q,2,0.0003086,1.287
208,1C_d26,E484Q,2,0.0001029,1.07
209,1C_d26,E484Q,2,3.43E-05,0.9776
210,1C_d113,E484Q,1,0.05,0.05529
211,1C_d113,E484Q,1,0.01667,0.3634
212,1C_d113,E484Q,1,0.005556,0.6808
213,1C_d113,E484Q,1,0.001852,0.9956
214,1C_d113,E484Q,1,0.0006173,1.123
215,1C_d113,E484Q,1,0.0002058,0.8917
216,1C_d113,E484Q,1,6.86E-05,0.9373
217,1C_d113,E484Q,2,0.05,0.08507
218,1C_d113,E484Q,2,0.01667,0.3736
219,1C_d113,E484Q,2,0.005556,0.6332
220,1C_d113,E484Q,2,0.001852,1.098
221,1C_d113,E484Q,2,0.0006173,1.071
222,1C_d113,E484Q,2,0.0002058,0.9512
223,1C_d113,E484Q,2,6.86E-05,1.051
224,24C_d32,E484Q,1,0.005,0.3651
225,24C_d32,E484Q,1,0.001667,0.9137
226,24C_d32,E484Q,1,0.0005556,1.094
227,24C_d32,E484Q,1,0.0001852,1.147
228,24C_d32,E484Q,1,6.17E-05,0.9373
229,24C_d32,E484Q,1,2.06E-05,1.036
230,24C_d32,E484Q,1,6.86E-06,0.8956
231,24C_d32,E484Q,2,0.005,0.3774
232,24C_d32,E484Q,2,0.001667,0.8371
233,24C_d32,E484Q,2,0.0005556,1.164
234,24C_d32,E484Q,2,0.0001852,1.078
235,24C_d32,E484Q,2,6.17E-05,1.021
236,24C_d32,E484Q,2,2.06E-05,0.7889
237,24C_d32,E484Q,2,6.86E-06,0.9681
238,24C_d104,E484Q,1,0.025,0.04402
239,24C_d104,E484Q,1,0.008333,0.2806
240,24C_d104,E484Q,1,0.002778,0.7776
241,24C_d104,E484Q,1,0.0009259,1.058
242,24C_d104,E484Q,1,0.0003086,0.9737
243,24C_d104,E484Q,1,0.0001029,0.7841
244,24C_d104,E484Q,1,3.43E-05,0.8752
245,24C_d104,E484Q,2,0.025,0.03948
246,24C_d104,E484Q,2,0.008333,0.2051
247,24C_d104,E484Q,2,0.002778,0.6299
248,24C_d104,E484Q,2,0.0009259,0.9841
249,24C_d104,E484Q,2,0.0003086,1.055
250,24C_d104,E484Q,2,0.0001029,0.8765
251,24C_d104,E484Q,2,3.43E-05,0.8912
252,23C_d26,G485R,1,0.05,0.3438
253,23C_d26,G485R,1,0.01667,0.465
254,23C_d26,G485R,1,0.005556,0.6172
255,23C_d26,G485R,1,0.001852,0.9997
256,23C_d26,G485R,1,0.0006173,0.8187
257,23C_d26,G485R,1,0.0002058,0.8451
258,23C_d26,G485R,1,6.86E-05,0.9468
259,23C_d26,G485R,2,0.05,0.2856
260,23C_d26,G485R,2,0.01667,0.3891
261,23C_d26,G485R,2,0.005556,0.589
262,23C_d26,G485R,2,0.001852,1.146
263,23C_d26,G485R,2,0.0006173,0.7922
264,23C_d26,G485R,2,0.0002058,0.9267
265,23C_d26,G485R,2,6.86E-05,0.7959
266,23C_d102,G485R,1,0.05,0.06958
267,23C_d102,G485R,1,0.01667,0.1687
268,23C_d102,G485R,1,0.005556,0.4194
269,23C_d102,G485R,1,0.001852,0.6847
270,23C_d102,G485R,1,0.0006173,0.7795
271,23C_d102,G485R,1,0.0002058,0.964
272,23C_d102,G485R,1,6.86E-05,1.034
273,23C_d102,G485R,2,0.05,0.01092
274,23C_d102,G485R,2,0.01667,0.1584
275,23C_d102,G485R,2,0.005556,0.4086
276,23C_d102,G485R,2,0.001852,1.193
277,23C_d102,G485R,2,0.0006173,0.7919
278,23C_d102,G485R,2,0.0002058,0.8744
279,23C_d102,G485R,2,6.86E-05,0.7846
280,CB6,wildtype,1,1000,0.03742
281,CB6,wildtype,1,333.3,0.07229
282,CB6,wildtype,1,111.1,0.2608
283,CB6,wildtype,1,37.04,0.4731
284,CB6,wildtype,1,12.35,0.7673
285,CB6,wildtype,1,4.115,0.8369
286,CB6,wildtype,1,1.372,0.9422
287,CB6,wildtype,2,1000,0.01312
288,CB6,wildtype,2,333.3,0.06569
289,CB6,wildtype,2,111.1,0.2054
290,CB6,wildtype,2,37.04,0.4577
291,CB6,wildtype,2,12.35,0.7106
292,CB6,wildtype,2,4.115,0.8173
293,CB6,wildtype,2,1.372,0.8402
294,COV2-2165,wildtype,1,1000,0.008745
295,COV2-2165,wildtype,1,333.3,0.1478
296,COV2-2165,wildtype,1,111.1,0.4408
297,COV2-2165,wildtype,1,37.04,0.7266
298,COV2-2165,wildtype,1,12.35,0.8217
299,COV2-2165,wildtype,1,4.115,0.9702
300,COV2-2165,wildtype,1,1.372,0.9689
301,COV2-2165,wildtype,2,1000,0.0161
302,COV2-2165,wildtype,2,333.3,0.09142
303,COV2-2165,wildtype,2,111.1,0.5195
304,COV2-2165,wildtype,2,37.04,0.8674
305,COV2-2165,wildtype,2,12.35,1.177
306,COV2-2165,wildtype,2,4.115,1.065
307,COV2-2165,wildtype,2,1.372,0.9814
308,COV2-2082,wildtype,1,1000,0.004873
309,COV2-2082,wildtype,1,333.3,0.1042
310,COV2-2082,wildtype,1,111.1,0.3761
311,COV2-2082,wildtype,1,37.04,0.9938
312,COV2-2082,wildtype,1,12.35,1.301
313,COV2-2082,wildtype,1,4.115,1.215
314,COV2-2082,wildtype,1,1.372,1.138
315,COV2-2082,wildtype,2,1000,0.001001
316,COV2-2082,wildtype,2,333.3,0.131
317,COV2-2082,wildtype,2,111.1,0.3689
318,COV2-2082,wildtype,2,37.04,0.7401
319,COV2-2082,wildtype,2,12.35,1.117
320,COV2-2082,wildtype,2,4.115,1.205
321,COV2-2082,wildtype,2,1.372,1.092
322,COV2-2832,wildtype,1,1000,0.002572
323,COV2-2832,wildtype,1,333.3,0.00424
324,COV2-2832,wildtype,1,111.1,0.003744
325,COV2-2832,wildtype,1,37.04,0.005824
326,COV2-2832,wildtype,1,12.35,0.05066
327,COV2-2832,wildtype,1,4.115,0.2891
328,COV2-2832,wildtype,1,1.372,0.798
329,COV2-2832,wildtype,2,1000,-0.0004022
330,COV2-2832,wildtype,2,333.3,-0.000177
331,COV2-2832,wildtype,2,111.1,0.002575
332,COV2-2832,wildtype,2,37.04,0.0005906
333,COV2-2832,wildtype,2,12.35,0.03935
334,COV2-2832,wildtype,2,4.115,0.316
335,COV2-2832,wildtype,2,1.372,0.8045
336,CB6,F456K,1,1000,0.3308
337,CB6,F456K,1,333.3,0.5146
338,CB6,F456K,1,111.1,0.9796
339,CB6,F456K,1,37.04,0.8682
340,CB6,F456K,1,12.35,0.8956
341,CB6,F456K,1,4.115,1.079
342,CB6,F456K,1,1.372,0.8835
343,CB6,F456K,2,1000,0.237
344,CB6,F456K,2,333.3,0.6337
345,CB6,F456K,2,111.1,0.8211
346,CB6,F456K,2,37.04,0.8991
347,CB6,F456K,2,12.35,0.8981
348,CB6,F456K,2,4.115,0.9134
349,CB6,F456K,2,1.372,0.9371
350,COV2-2165,F456K,1,1000,0.446
351,COV2-2165,F456K,1,333.3,0.619
352,COV2-2165,F456K,1,111.1,0.7939
353,COV2-2165,F456K,1,37.04,0.7454
354,COV2-2165,F456K,1,12.35,0.8603
355,COV2-2165,F456K,1,4.115,1.037
356,COV2-2165,F456K,1,1.372,0.9023
357,COV2-2165,F456K,2,1000,0.5594
358,COV2-2165,F456K,2,333.3,0.7716
359,COV2-2165,F456K,2,111.1,0.9422
360,COV2-2165,F456K,2,37.04,0.8605
361,COV2-2165,F456K,2,12.35,0.9649
362,COV2-2165,F456K,2,4.115,1.115
363,COV2-2165,F456K,2,1.372,0.9092
364,COV2-2082,F456K,1,1000,0.05204
365,COV2-2082,F456K,1,333.3,0.246
366,COV2-2082,F456K,1,111.1,0.5665
367,COV2-2082,F456K,1,37.04,0.8369
368,COV2-2082,F456K,1,12.35,1.044
369,COV2-2082,F456K,1,4.115,1
370,COV2-2082,F456K,1,1.372,0.8752
371,COV2-2082,F456K,2,1000,0.0418
372,COV2-2082,F456K,2,333.3,0.2903
373,COV2-2082,F456K,2,111.1,0.5696
374,COV2-2082,F456K,2,37.04,0.8336
375,COV2-2082,F456K,2,12.35,0.9604
376,COV2-2082,F456K,2,4.115,1.025
377,COV2-2082,F456K,2,1.372,0.9348
378,COV2-2832,F456K,1,1000,0.004275
379,COV2-2832,F456K,1,333.3,0.003966
380,COV2-2832,F456K,1,111.1,0.003451
381,COV2-2832,F456K,1,37.04,0.03192
382,COV2-2832,F456K,1,12.35,0.2713
383,COV2-2832,F456K,1,4.115,0.7234
384,COV2-2832,F456K,1,1.372,0.9998
385,COV2-2832,F456K,2,1000,-0.0006785
386,COV2-2832,F456K,2,333.3,0.0006502
387,COV2-2832,F456K,2,111.1,0.0001381
388,COV2-2832,F456K,2,37.04,0.01112
389,COV2-2832,F456K,2,12.35,0.2567
390,COV2-2832,F456K,2,4.115,0.6651
391,COV2-2832,F456K,2,1.372,0.9089
392,CB6,F456A,1,1000,0.9882
393,CB6,F456A,1,333.3,0.9429
394,CB6,F456A,1,111.1,1.104
395,CB6,F456A,1,37.04,1.143
396,CB6,F456A,1,12.35,1.039
397,CB6,F456A,1,4.115,1.135
398,CB6,F456A,1,1.372,1.092
399,CB6,F456A,2,1000,1.017
400,CB6,F456A,2,333.3,0.9113
401,CB6,F456A,2,111.1,1.006
402,CB6,F456A,2,37.04,0.9791
403,CB6,F456A,2,12.35,1.092
404,CB6,F456A,2,4.115,0.9539
405,CB6,F456A,2,1.372,0.9344
406,COV2-2165,F456A,1,1000,0.9298
407,COV2-2165,F456A,1,333.3,0.8033
408,COV2-2165,F456A,1,111.1,0.8068
409,COV2-2165,F456A,1,37.04,0.9676
410,COV2-2165,F456A,1,12.35,0.9751
411,COV2-2165,F456A,1,4.115,0.9135
412,COV2-2165,F456A,1,1.372,1.027
413,COV2-2165,F456A,2,1000,0.8687
414,COV2-2165,F456A,2,333.3,1.008
415,COV2-2165,F456A,2,111.1,1.068
416,COV2-2165,F456A,2,37.04,1.008
417,COV2-2165,F456A,2,12.35,1.139
418,COV2-2165,F456A,2,4.115,1.079
419,COV2-2165,F456A,2,1.372,1.076
420,COV2-2082,F456A,1,1000,0.01568
421,COV2-2082,F456A,1,333.3,0.1643
422,COV2-2082,F456A,1,111.1,0.6765
423,COV2-2082,F456A,1,37.04,1.13
424,COV2-2082,F456A,1,12.35,1.456
425,COV2-2082,F456A,1,4.115,1.33
426,COV2-2082,F456A,1,1.372,1.184
427,COV2-2082,F456A,2,1000,0.009542
428,COV2-2082,F456A,2,333.3,0.187
429,COV2-2082,F456A,2,111.1,0.7228
430,COV2-2082,F456A,2,37.04,1.24
431,COV2-2082,F456A,2,12.35,1.349
432,COV2-2082,F456A,2,4.115,1.233
433,COV2-2082,F456A,2,1.372,1.242
434,COV2-2832,F456A,1,1000,0.002462
435,COV2-2832,F456A,1,333.3,0.003985
436,COV2-2832,F456A,1,111.1,0.00247
437,COV2-2832,F456A,1,37.04,0.01909
438,COV2-2832,F456A,1,12.35,0.3221
439,COV2-2832,F456A,1,4.115,0.9148
440,COV2-2832,F456A,1,1.372,1
441,COV2-2832,F456A,2,1000,-0.001005
442,COV2-2832,F456A,2,333.3,-0.0004171
443,COV2-2832,F456A,2,111.1,-0.0003107
444,COV2-2832,F456A,2,37.04,0.005916
445,COV2-2832,F456A,2,12.35,0.2016
446,COV2-2832,F456A,2,4.115,0.9281
447,COV2-2832,F456A,2,1.372,1
