,serum,virus,replicate,concentration,fraction infectivity
117,1C_d26,E484P,1,0.0001029,0.9285
118,1C_d26,E484P,1,3.43E-05,1.06
119,1C_d26,E484P,2,0.025,0.2009
120,1C_d26,E484P,2,0.008333,0.2951
121,1C_d26,E484P,2,0.002778,0.5108
122,1C_d26,E484P,2,0.0009259,0.7572
123,1C_d26,E484P,2,0.0003086,0.9009
124,1C_d26,E484P,2,0.0001029,0.8255
125,1C_d26,E484P,2,3.43E-05,1.008
126,1C_d113,E484P,1,0.05,0.1593
127,1C_d113,E484P,1,0.01667,0.2321
128,1C_d113,E484P,1,0.005556,0.3896
129,1C_d113,E484P,1,0.001852,0.6674
130,1C_d113,E484P,1,0.0006173,0.7285
131,1C_d113,E484P,1,0.0002058,0.7811
132,1C_d113,E484P,1,6.86E-05,1.017
133,1C_d113,E484P,2,0.05,0.1619
134,1C_d113,E484P,2,0.01667,0.3037
135,1C_d113,E484P,2,0.005556,0.5395
136,1C_d113,E484P,2,0.001852,0.6826
137,1C_d113,E484P,2,0.0006173,0.8288
138,1C_d113,E484P,2,0.0002058,0.9557
139,1C_d113,E484P,2,6.86E-05,1.051
140,24C_d32,E484P,1,0.005,0.5389
141,24C_d32,E484P,1,0.001667,0.6817
142,24C_d32,E484P,1,0.0005556,0.922
143,24C_d32,E484P,1,0.0001852,0.9324
144,24C_d32,E484P,1,6.17E-05,1.065
145,24C_d32,E484P,1,2.06E-05,0.8927
146,24C_d32,E484P,1,6.86E-06,1.034
147,24C_d32,E484P,2,0.005,0.4452
148,24C_d32,E484P,2,0.001667,0.8098
149,24C_d32,E484P,2,0.0005556,1.075
150,24C_d32,E484P,2,0.0001852,0.9747
151,24C_d32,E484P,2,6.17E-05,0.9207
152,24C_d32,E484P,2,2.06E-05,0.8432
153,24C_d32,E484P,2,6.86E-06,1.033
154,24C_d104,E484P,1,0.025,0.2679
155,24C_d104,E484P,1,0.008333,0.5201
156,24C_d104,E484P,1,0.002778,0.7278
157,24C_d104,E484P,1,0.0009259,0.8376
158,24C_d104,E484P,1,0.0003086,0.9433
159,24C_d104,E484P,1,0.0001029,0.8554
160,24C_d104,E484P,1,3.43E-05,1.072
161,24C_d104,E484P,2,0.025,0.2408
162,24C_d104,E484P,2,0.008333,0.4085
163,24C_d104,E484P,2,0.002778,0.7241
164,24C_d104,E484P,2,0.0009259,0.8257
165,24C_d104,E484P,2,0.0003086,0.9704
166,24C_d104,E484P,2,0.0001029,0.8611
167,24C_d104,E484P,2,3.43E-05,1.03
